"269649"	"Cytochrome P450 Family 7"			"D000072474"		"Cytochrome P450 Family 7"			
"269650"	"Cytochrome P450 Family 8"			"D000072475"		"Cytochrome P450 Family 8"			
"269651"	"Cytochrome P450 Family 11"			"D000072476"		"Cytochrome P450 Family 11"			
"269652"	"Cytochrome P450 Family 12"			"D000072477"		"Cytochrome P450 Family 12"			
"269653"	"Cytochrome P450 Family 17"			"D000072478"		"Cytochrome P450 Family 17"			
"269654"	"Farms"			"D000072480"		"Farms"			
"269655"	"DNA Ligase ATP"			"D000072481"		"DNA Ligase ATP"			
"269656"	"Retinoic Acid Receptor alpha"			"D000072482"		"Retinoic Acid Receptor alpha"			
"269657"	"Placenta Growth Factor"			"D000072483"		"Placenta Growth Factor"			
"269658"	"Cytochrome P450 Family 19"			"D000072496"		"Cytochrome P450 Family 19"			
"269659"	"Cytochrome P450 Family 21"			"D000072497"		"Cytochrome P450 Family 21"			
"269660"	"Cytochrome P450 Family 24"			"D000072498"		"Cytochrome P450 Family 24"			
"269661"	"Manufacturing and Industrial Facilities"			"D000072499"		"Manufacturing and Industrial Facilities"			
"269662"	"Cytochrome P450 Family 26"			"D000072500"		"Cytochrome P450 Family 26"			
"269663"	"Cytochrome P450 Family 27"			"D000072501"		"Cytochrome P450 Family 27"			
"269664"	"Cytochrome P450 Family 46"			"D000072503"		"Cytochrome P450 Family 46"			
"269665"	"Cytochrome P450 Family 51"			"D000072505"		"Cytochrome P450 Family 51"			
"269666"	"Gardens"			"D000072506"		"Gardens"			
"269667"	"Retinoic Acid 4-Hydroxylase"			"D000072516"		"Retinoic Acid 4-Hydroxylase"			
"269668"	"Cholesterol 24-Hydroxylase"			"D000072556"		"Cholesterol 24-Hydroxylase"			
"269669"	"Homeobox Protein Nkx-2.5"			"D000072576"		"Homeobox Protein Nkx-2.5"			
"269670"	"Moral Status"			"D000072577"		"Moral Status"			
"269671"	"Hepatitis A Virus Cellular Receptor 1"			"D000072596"		"Hepatitis A Virus Cellular Receptor 1"			
"269672"	"Hepatitis A Virus Cellular Receptor 2"			"D000072597"		"Hepatitis A Virus Cellular Receptor 2"			
"269673"	"Tumor Necrosis Factor alpha-Induced Protein 3"			"D000072598"		"Tumor Necrosis Factor alpha-Induced Protein 3"			
"269674"	"Cardiorespiratory Fitness"			"D000072599"		"Cardiorespiratory Fitness"			
"269675"	"Meniscus"			"D000072600"		"Meniscus"			
"269676"	"Cannula"			"D000072601"		"Cannula"			
"269677"	"Peptidyl-Prolyl Cis-Trans Isomerase NIMA-Interacting 4"			"D000072621"		"Peptidyl-Prolyl Cis-Trans Isomerase NIMA-Interacting 4"			
"269678"	"Cyclophilin C"			"D000072622"		"Cyclophilin C"			
"269679"	"PAX8 Transcription Factor"			"D000072636"		"PAX8 Transcription Factor"			
"269680"	"Thyroid Epithelial Cells"			"D000072637"		"Thyroid Epithelial Cells"			
"269681"	"Patient Portals"			"D000072638"		"Patient Portals"			
"269682"	"Perfectionism"			"D000072639"		"Perfectionism"			
"269683"	"Interferon-Induced Helicase, IFIH1"			"D000072640"		"Interferon-Induced Helicase, IFIH1"			
"269684"	"Medicare Access and CHIP Reauthorization Act of 2015"			"D000072641"		"Medicare Access and CHIP Reauthorization Act of 2015"			
"269685"	"Study Guide"			"D000072643"		"Study Guide"			
"269686"	"Study Guide as Topic"			"D000072644"		"Study Guide as Topic"			
"269687"	"Cancer-Associated Fibroblasts"			"D000072645"		"Cancer-Associated Fibroblasts"			
"269688"	"Breast Cancer Lymphedema"			"D000072656"		"Breast Cancer Lymphedema"			
"269689"	"ST Elevation Myocardial Infarction"			"D000072657"		"ST Elevation Myocardial Infarction"			
"269690"	"Non-ST Elevated Myocardial Infarction"			"D000072658"		"Non-ST Elevated Myocardial Infarction"			
"269691"	"Hypophysitis"			"D000072659"		"Hypophysitis"			
"269692"	"Teratozoospermia"			"D000072660"		"Teratozoospermia"			
"269693"	"Ciliopathies"			"D000072661"		"Ciliopathies"			
"269694"	"Margins of Excision"			"D000072662"		"Margins of Excision"			
"269695"	"Spontaneous Perforation"			"D000072663"		"Spontaneous Perforation"			
"269696"	"Provitamins"			"D000072664"		"Provitamins"			
"269697"	"National Center for Advancing Translational Sciences (U.S.)"			"D000072666"		"National Center for Advancing Translational Sciences (U.S.)"			
"269698"	"National Center for Complementary and Integrative Health (U.S.)"			"D000072667"		"National Center for Complementary and Integrative Health (U.S.)"			
"269699"	"Splicing Factor U2AF"			"D000072668"		"Splicing Factor U2AF"			
"269700"	"Gene Editing"			"D000072669"		"Gene Editing"			
"269701"	"PTB-Associated Splicing Factor"			"D000072670"		"PTB-Associated Splicing Factor"			
"269702"	"Ankyloglossia"			"D000072676"		"Ankyloglossia"			
"269703"	"High-Intensity Interval Training"			"D000072696"		"High-Intensity Interval Training"			
"269704"	"Desegregation"			"D000072697"		"Desegregation"			
"269705"	"Apartheid"			"D000072698"		"Apartheid"			
"269706"	"Social Segregation"			"D000072699"		"Social Segregation"			
"269707"	"Conservative Treatment"			"D000072700"		"Conservative Treatment"			
"269708"	"Cancer Pain"			"D000072716"		"Cancer Pain"			
"269709"	"Tertiary Lymphoid Structures"			"D000072717"		"Tertiary Lymphoid Structures"			
"269710"	"Propofol Infusion Syndrome"			"D000072736"		"Propofol Infusion Syndrome"			
"269711"	"Myeloid-Derived Suppressor Cells"			"D000072737"		"Myeloid-Derived Suppressor Cells"			
"269712"	"Nitrogen-Fixing Bacteria"			"D000072738"		"Nitrogen-Fixing Bacteria"			
"269713"	"Sentinel Species"			"D000072739"		"Sentinel Species"			
"269714"	"Paternal Inheritance"			"D000072740"		"Paternal Inheritance"			
"269715"	"Maternal Inheritance"			"D000072741"		"Maternal Inheritance"			
"269716"	"Invasive Fungal Infections"			"D000072742"		"Invasive Fungal Infections"			
"269717"	"Beta-Cryptoxanthin"			"D000072743"		"Beta-Cryptoxanthin"			
"269718"	"Protein Conformation, alpha-Helical"			"D000072756"		"Protein Conformation, alpha-Helical"			
"269719"	"Protein Conformation, beta-Strand"			"D000072757"		"Protein Conformation, beta-Strand"			
"269720"	"Vaccination Refusal"			"D000072758"		"Vaccination Refusal"			
"269721"	"Biofortification"			"D000072759"		"Biofortification"			
"269722"	"Single Molecule Imaging"			"D000072760"		"Single Molecule Imaging"			
"269723"	"Mycobiome"			"D000072761"		"Mycobiome"			
"269724"	"Slit Lamp Microscopy"			"D000072776"		"Slit Lamp Microscopy"			
"269725"	"Host-Seeking Behavior"			"D000072777"		"Host-Seeking Behavior"			
"269726"	"Walking Speed"			"D000072797"		"Walking Speed"			
"269727"	"Stair Climbing"			"D000072799"		"Stair Climbing"			
"269728"	"Eryptosis"			"D000072817"		"Eryptosis"			
"269729"	"Surgical Wound"			"D000072836"		"Surgical Wound"			
"269730"	"Chromothripsis"			"D000072837"		"Chromothripsis"			
"269731"	"Radiologic and Imaging Nursing"			"D000072856"		"Radiologic and Imaging Nursing"			
"269732"	"Psychosocial Support Systems"			"D000072858"		"Psychosocial Support Systems"			
"269733"	"Ecological Momentary Assessment"			"D000072860"		"Ecological Momentary Assessment"			
"269734"	"Phobia, Social"			"D000072861"		"Phobia, Social"			
"269735"	"Simplified Acute Physiology Score"			"D000072878"		"Simplified Acute Physiology Score"			
"269736"	"Morgue"			"D000072896"		"Morgue"			
"269737"	"Peripheral Blood Stem Cells"			"D000072916"		"Peripheral Blood Stem Cells"			
"269738"	"Standardized Nursing Terminology"			"D000072917"		"Standardized Nursing Terminology"			
"269739"	"Fitness Trackers"			"D000072936"		"Fitness Trackers"			
"269740"	"Adult Germline Stem Cells"			"D000072956"		"Adult Germline Stem Cells"			
"269741"	"Alaska Natives"			"D000072957"		"Alaska Natives"			
"269742"	"Oogonial Stem Cells"			"D000072977"		"Oogonial Stem Cells"			
"269743"	"Acenaphthenes"			"D000073"		"Acenaphthenes"			
"269744"	"Acenocoumarol"			"D000074"		"Acenocoumarol"			
"269745"	"Acepromazine"			"D000075"		"Acepromazine"			
"269746"	"Acetabularia"			"D000076"		"Acetabularia"			
"269747"	"Acetabulum"			"D000077"		"Acetabulum"			
"269748"	"Acetaldehyde"			"D000079"		"Acetaldehyde"			
"269749"	"Acetals"			"D000080"		"Acetals"			
"269750"	"Acetamides"			"D000081"		"Acetamides"			
"269751"	"Acetaminophen"			"D000082"		"Acetaminophen"			
"269752"	"Acetanilides"			"D000083"		"Acetanilides"			
"269753"	"Acetate Kinase"			"D000084"		"Acetate Kinase"			
"269754"	"Acetates"			"D000085"		"Acetates"			
"269755"	"Acetazolamide"			"D000086"		"Acetazolamide"			
"269756"	"Acetic Anhydrides"			"D000089"		"Acetic Anhydrides"			
"269757"	"Acetoacetates"			"D000090"		"Acetoacetates"			
"269758"	"Acetobacter"			"D000091"		"Acetobacter"			
"269759"	"Acetohexamide"			"D000092"		"Acetohexamide"			
"269760"	"Acetoin"			"D000093"		"Acetoin"			
"269761"	"Acetoin Dehydrogenase"			"D000094"		"Acetoin Dehydrogenase"			
"269762"	"Acetolactate Synthase"			"D000095"		"Acetolactate Synthase"			
"269763"	"Acetone"			"D000096"		"Acetone"			
"269764"	"Acetonitriles"			"D000097"		"Acetonitriles"			
"269765"	"Acetophenones"			"D000098"		"Acetophenones"			
"269766"	"Acetoxyacetylaminofluorene"			"D000099"		"Acetoxyacetylaminofluorene"			
"269767"	"Acetrizoic Acid"			"D000100"		"Acetrizoic Acid"			
"269768"	"Acetyl-CoA C-Acetyltransferase"			"D000101"		"Acetyl-CoA C-Acetyltransferase"			
"269769"	"Acetyl-CoA C-Acyltransferase"			"D000102"		"Acetyl-CoA C-Acyltransferase"			
"269770"	"Acetyl-CoA Carboxylase"			"D000103"		"Acetyl-CoA Carboxylase"			
"269771"	"Acetyl-CoA Hydrolase"			"D000104"		"Acetyl-CoA Hydrolase"			
"269772"	"Acetyl Coenzyme A"			"D000105"		"Acetyl Coenzyme A"			
"269773"	"Acetate-CoA Ligase"			"D000106"		"Acetate-CoA Ligase"			
"269774"	"Acetylation"			"D000107"		"Acetylation"			
"269775"	"Acetylcarnitine"			"D000108"		"Acetylcarnitine"			
"269776"	"Acetylcholine"			"D000109"		"Acetylcholine"			
"269777"	"Acetylcholinesterase"			"D000110"		"Acetylcholinesterase"			
"269778"	"Acetylcysteine"			"D000111"		"Acetylcysteine"			
"269779"	"Acetyldigitoxins"			"D000112"		"Acetyldigitoxins"			
"269780"	"Acetyldigoxins"			"D000113"		"Acetyldigoxins"			
"269781"	"Acetylene"			"D000114"		"Acetylene"			
"269782"	"Acetylesterase"			"D000115"		"Acetylesterase"			
"269783"	"Acetylgalactosamine"			"D000116"		"Acetylgalactosamine"			
"269784"	"Acetylglucosamine"			"D000117"		"Acetylglucosamine"			
"269785"	"Acetylglucosaminidase"			"D000118"		"Acetylglucosaminidase"			
"269786"	"Acetylmuramyl-Alanyl-Isoglutamine"			"D000119"		"Acetylmuramyl-Alanyl-Isoglutamine"			
"269787"	"Acecainide"			"D000120"		"Acecainide"			
"269788"	"Acetylserotonin O-Methyltransferase"			"D000121"		"Acetylserotonin O-Methyltransferase"			
"269789"	"Acetylthiocholine"			"D000122"		"Acetylthiocholine"			
"269790"	"Acetyltransferases"			"D000123"		"Acetyltransferases"			
"269791"	"Achievement"			"D000124"		"Achievement"			
"269792"	"Achilles Tendon"			"D000125"		"Achilles Tendon"			
"269793"	"Achlorhydria"			"D000126"		"Achlorhydria"			
"269794"	"Acholeplasma"			"D000127"		"Acholeplasma"			
"269795"	"Acholeplasma laidlawii"			"D000128"		"Acholeplasma laidlawii"			
"269796"	"Acholeplasmataceae"			"D000129"		"Acholeplasmataceae"			
"269797"	"Achondroplasia"			"D000130"		"Achondroplasia"			
"269798"	"Acid Etching, Dental"			"D000134"		"Acid Etching, Dental"			
"269799"	"Acid Phosphatase"			"D000135"		"Acid Phosphatase"			
"269800"	"Acid-Base Equilibrium"			"D000136"		"Acid-Base Equilibrium"			
"269801"	"Acid-Base Imbalance"			"D000137"		"Acid-Base Imbalance"			
"269802"	"Acidosis"			"D000138"		"Acidosis"			
"269803"	"Acidosis, Lactic"			"D000140"		"Acidosis, Lactic"			
"269804"	"Acidosis, Renal Tubular"			"D000141"		"Acidosis, Renal Tubular"			
"269805"	"Acidosis, Respiratory"			"D000142"		"Acidosis, Respiratory"			
"269806"	"Acids"			"D000143"		"Acids"			
"269807"	"Acids, Acyclic"			"D000144"		"Acids, Acyclic"			
"269808"	"Acids, Aldehydic"			"D000145"		"Acids, Aldehydic"			
"269809"	"Acids, Carbocyclic"			"D000146"		"Acids, Carbocyclic"			
"269810"	"Acids, Heterocyclic"			"D000147"		"Acids, Heterocyclic"			
"269811"	"Acids, Noncarboxylic"			"D000148"		"Acids, Noncarboxylic"			
"269812"	"Acidulated Phosphate Fluoride"			"D000149"		"Acidulated Phosphate Fluoride"			
"269813"	"Acinetobacter"			"D000150"		"Acinetobacter"			
"269814"	"Acinetobacter Infections"			"D000151"		"Acinetobacter Infections"			
"269815"	"Acne Vulgaris"			"D000152"		"Acne Vulgaris"			
"269816"	"Acne Keloid"			"D000153"		"Acne Keloid"			
"269817"	"Aconitate Hydratase"			"D000154"		"Aconitate Hydratase"			
"269818"	"Aconitic Acid"			"D000156"		"Aconitic Acid"			
"269819"	"Aconitine"			"D000157"		"Aconitine"			
"269820"	"Acoustic Impedance Tests"			"D000158"		"Acoustic Impedance Tests"			
"269821"	"Vestibulocochlear Nerve"			"D000159"		"Vestibulocochlear Nerve"			
"269822"	"Vestibulocochlear Nerve Diseases"			"D000160"		"Vestibulocochlear Nerve Diseases"			
"269823"	"Acoustic Stimulation"			"D000161"		"Acoustic Stimulation"			
"269824"	"Acoustics"			"D000162"		"Acoustics"			
"269825"	"Acquired Immunodeficiency Syndrome"			"D000163"		"Acquired Immunodeficiency Syndrome"			
"269826"	"Acremonium"			"D000164"		"Acremonium"			
"269827"	"Acridine Orange"			"D000165"		"Acridine Orange"			
"269828"	"Acridines"			"D000166"		"Acridines"			
"269829"	"Acriflavine"			"D000167"		"Acriflavine"			
"269830"	"Acrocephalosyndactylia"			"D000168"		"Acrocephalosyndactylia"			
"269831"	"Acrodermatitis"			"D000169"		"Acrodermatitis"			
"269832"	"Acrodynia"			"D000170"		"Acrodynia"			
"269833"	"Acrolein"			"D000171"		"Acrolein"			
"269834"	"Acromegaly"			"D000172"		"Acromegaly"			
"269835"	"Acromioclavicular Joint"			"D000173"		"Acromioclavicular Joint"			
"269836"	"Acromion"			"D000174"		"Acromion"			
"269837"	"Acronine"			"D000175"		"Acronine"			
"269838"	"Acrosin"			"D000176"		"Acrosin"			
"269839"	"Acrosome"			"D000177"		"Acrosome"			
"269840"	"Acrylamides"			"D000178"		"Acrylamides"			
"269841"	"Acrylates"			"D000179"		"Acrylates"			
"269842"	"Acrylic Resins"			"D000180"		"Acrylic Resins"			
"269843"	"Acrylonitrile"			"D000181"		"Acrylonitrile"			
"269844"	"ACTH Syndrome, Ectopic"			"D000182"		"ACTH Syndrome, Ectopic"			
"269845"	"Actihaemyl"			"D000183"		"Actihaemyl"			
"269846"	"Acting Out"			"D000184"		"Acting Out"			
"269847"	"Actinin"			"D000185"		"Actinin"			
"269848"	"Actinium"			"D000186"		"Actinium"			
"269849"	"Actinobacillosis"			"D000187"		"Actinobacillosis"			
"269850"	"Actinobacillus"			"D000188"		"Actinobacillus"			
"269851"	"Actinobacillus Infections"			"D000189"		"Actinobacillus Infections"			
"269852"	"Actinomyces"			"D000190"		"Actinomyces"			
"269853"	"Actinomycetaceae"			"D000191"		"Actinomycetaceae"			
"269854"	"Actinomycetales"			"D000192"		"Actinomycetales"			
"269855"	"Actinomycetales Infections"			"D000193"		"Actinomycetales Infections"			
"269856"	"Actinomycosis"			"D000196"		"Actinomycosis"			
"269857"	"Actinomycosis, Cervicofacial"			"D000197"		"Actinomycosis, Cervicofacial"			
"269858"	"Spectinomycin"			"D000198"		"Spectinomycin"			
"269859"	"Actins"			"D000199"		"Actins"			
"269860"	"Action Potentials"			"D000200"		"Action Potentials"			
"269861"	"Activation Analysis"			"D000201"		"Activation Analysis"			
"269862"	"Activator Appliances"			"D000202"		"Activator Appliances"			
"269863"	"Activities of Daily Living"			"D000203"		"Activities of Daily Living"			
"269864"	"Activity Cycles"			"D000204"		"Activity Cycles"			
"269865"	"Actomyosin"			"D000205"		"Actomyosin"			
"269866"	"Actuarial Analysis"			"D000206"		"Actuarial Analysis"			
"269867"	"Acute Disease"			"D000208"		"Acute Disease"			
"269868"	"Acute-Phase Proteins"			"D000209"		"Acute-Phase Proteins"			
"269869"	"Acute-Phase Reaction"			"D000210"		"Acute-Phase Reaction"			
"269870"	"Acyclovir"			"D000212"		"Acyclovir"			
"269871"	"Acyl Carrier Protein"			"D000213"		"Acyl Carrier Protein"			
"269872"	"Acyl Coenzyme A"			"D000214"		"Acyl Coenzyme A"			
"269873"	"Acylation"			"D000215"		"Acylation"			
"269874"	"N-Acylneuraminate Cytidylyltransferase"			"D000216"		"N-Acylneuraminate Cytidylyltransferase"			
"269875"	"Acyltransferases"			"D000217"		"Acyltransferases"			
"269876"	"Adamantane"			"D000218"		"Adamantane"			
"269877"	"Adams-Stokes Syndrome"			"D000219"		"Adams-Stokes Syndrome"			
"269878"	"Adaptation, Biological"			"D000220"		"Adaptation, Biological"			
"269879"	"Adaptation, Ocular"			"D000221"		"Adaptation, Ocular"			
"269880"	"Adaptation, Physiological"			"D000222"		"Adaptation, Physiological"			
"269881"	"Adaptation, Psychological"			"D000223"		"Adaptation, Psychological"			
"269882"	"Addison Disease"			"D000224"		"Addison Disease"			
"269883"	"Adenine"			"D000225"		"Adenine"			
"269884"	"Mitochondrial ADP, ATP Translocases"			"D000226"		"Mitochondrial ADP, ATP Translocases"			
"269885"	"Adenine Nucleotides"			"D000227"		"Adenine Nucleotides"			
"269886"	"Adenine Phosphoribosyltransferase"			"D000228"		"Adenine Phosphoribosyltransferase"			
"269887"	"Dependovirus"			"D000229"		"Dependovirus"			
"269888"	"Adenocarcinoma"			"D000230"		"Adenocarcinoma"			
"269889"	"Adenocarcinoma, Papillary"			"D000231"		"Adenocarcinoma, Papillary"			
"269890"	"Adenofibroma"			"D000232"		"Adenofibroma"			
"269891"	"Adenoidectomy"			"D000233"		"Adenoidectomy"			
"269892"	"Adenoids"			"D000234"		"Adenoids"			
"269893"	"Adenolymphoma"			"D000235"		"Adenolymphoma"			
"269894"	"Adenoma"			"D000236"		"Adenoma"			
"269895"	"Adenoma, Basophil"			"D000237"		"Adenoma, Basophil"			
"269896"	"Afibrinogenemia"			"D000347"		"Afibrinogenemia"			
"269897"	"Adenoma, Chromophobe"			"D000238"		"Adenoma, Chromophobe"			
"269898"	"Adenoma, Acidophil"			"D000239"		"Adenoma, Acidophil"			
"269899"	"Adenosine"			"D000241"		"Adenosine"			
"269900"	"Cyclic AMP"			"D000242"		"Cyclic AMP"			
"269901"	"Adenosine Deaminase"			"D000243"		"Adenosine Deaminase"			
"269902"	"Adenosine Diphosphate"			"D000244"		"Adenosine Diphosphate"			
"269903"	"Adenosine Diphosphate Glucose"			"D000245"		"Adenosine Diphosphate Glucose"			
"269904"	"Adenosine Diphosphate Ribose"			"D000246"		"Adenosine Diphosphate Ribose"			
"269905"	"Adenosine Diphosphate Sugars"			"D000247"		"Adenosine Diphosphate Sugars"			
"269906"	"Adenosine Kinase"			"D000248"		"Adenosine Kinase"			
"269907"	"Adenosine Monophosphate"			"D000249"		"Adenosine Monophosphate"			
"269908"	"Adenosine Phosphosulfate"			"D000250"		"Adenosine Phosphosulfate"			
"269909"	"Adenosine Triphosphatases"			"D000251"		"Adenosine Triphosphatases"			
"269910"	"Calcium-Transporting ATPases"			"D000252"		"Calcium-Transporting ATPases"			
"272198"	"Child"			"D002648"		"Child"			
"269911"	"Sodium-Potassium-Exchanging ATPase"			"D000254"		"Sodium-Potassium-Exchanging ATPase"			
"269912"	"Adenosine Triphosphate"			"D000255"		"Adenosine Triphosphate"			
"269913"	"Adenoviridae"			"D000256"		"Adenoviridae"			
"269914"	"Adenoviridae Infections"			"D000257"		"Adenoviridae Infections"			
"269915"	"Adenovirus Infections, Human"			"D000258"		"Adenovirus Infections, Human"			
"269916"	"Aviadenovirus"			"D000259"		"Aviadenovirus"			
